# x1 x2 x3 x4 x5 x6 x7
# 10001 7
# 10001 7
 0.00000000e+00  1.00000000e+00 -0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00 -0.00000000e+00
 3.60000000e-01  2.00465253e-04  3.69911823e-06  7.32280291e-01  3.65206999e+03  2.00465253e-04  9.99771730e-01
 3.64000000e-01  1.82368846e-04  3.69918389e-06  6.66175860e-01  3.65213482e+03  1.82368846e-04  9.99789476e-01
 3.68000000e-01  1.65906040e-04  3.69924351e-06  6.06038810e-01  3.65219368e+03  1.65906040e-04  9.99805589e-01
 3.72000000e-01  1.50929364e-04  3.69929763e-06  5.51330454e-01  3.65224711e+03  1.50929364e-04  9.99820216e-01
 3.76000000e-01  1.37304663e-04  3.69934675e-06  5.01560733e-01  3.65229560e+03  1.37304663e-04  9.99833490e-01
 3.80000000e-01  1.24909892e-04  3.69939131e-06  4.56283825e-01  3.65233960e+03  1.24909892e-04  9.99845535e-01
 3.84000000e-01  1.13634022e-04  3.69943174e-06  4.15094156e-01  3.65237951e+03  1.13634022e-04  9.99856461e-01
 3.88000000e-01  1.03376048e-04  3.69946840e-06  3.77622763e-01  3.65241570e+03  1.03376048e-04  9.99866369e-01
 3.92000000e-01  9.40440817e-05  3.69950163e-06  3.43533988e-01  3.65244851e+03  9.40440817e-05  9.99875351e-01
 3.96000000e-01  8.55545312e-05  3.69953174e-06  3.12522476e-01  3.65247825e+03  8.55545312e-05  9.99883490e-01
 4.00000000e-01  7.78313497e-05  3.69955902e-06  2.84310436e-01  3.65250518e+03  7.78313497e-05  9.99890864e-01
 4.04000000e-01  7.08053554e-05  3.69958373e-06  2.58645155e-01  3.65252957e+03  7.08053554e-05  9.99897540e-01
 4.08000000e-01  6.44136120e-05  3.69960608e-06  2.35296731e-01  3.65255164e+03  6.44136120e-05  9.99903581e-01
 4.12000000e-01  5.85988642e-05  3.69962630e-06  2.14056016e-01  3.65257160e+03  5.85988642e-05  9.99909046e-01
 4.16000000e-01  5.33090256e-05  3.69964458e-06  1.94732744e-01  3.65258964e+03  5.33090256e-05  9.99913986e-01
 4.20000000e-01  4.84967114e-05  3.69966109e-06  1.77153823e-01  3.65260594e+03  4.84967114e-05  9.99918448e-01
 4.24000000e-01  4.41188146e-05  3.69967599e-06  1.61161787e-01  3.65262066e+03  4.41188146e-05  9.99922476e-01
 4.28000000e-01  4.01361195e-05  3.69968943e-06  1.46613385e-01  3.65263393e+03  4.01361195e-05  9.99926109e-01
 4.32000000e-01  3.65129503e-05  3.69970154e-06  1.33378297e-01  3.65264588e+03  3.65129503e-05  9.99929382e-01
 4.36000000e-01  3.32168520e-05  3.69971244e-06  1.21337967e-01  3.65265664e+03  3.32168520e-05  9.99932328e-01
 4.40000000e-01  3.02182993e-05  3.69972224e-06  1.10384541e-01  3.65266632e+03  3.02182993e-05  9.99934976e-01
 4.44000000e-01  2.74904319e-05  3.69973104e-06  1.00419904e-01  3.65267500e+03  2.74904319e-05  9.99937354e-01
 4.48000000e-01  2.50088147e-05  3.69973892e-06  9.13547954e-02  3.65268279e+03  2.50088147e-05  9.99939486e-01
 4.52000000e-01  2.27512181e-05  3.69974598e-06  8.31080122e-02  3.65268976e+03  2.27512181e-05  9.99941393e-01
 4.56000000e-01  2.06974194e-05  3.69975229e-06  7.56056829e-02  3.65269598e+03  2.06974194e-05  9.99943097e-01
 4.60000000e-01  1.88290213e-05  3.69975790e-06  6.87806041e-02  3.65270153e+03  1.88290213e-05  9.99944616e-01
 4.64000000e-01  1.71292872e-05  3.69976290e-06  6.25716391e-02  3.65270646e+03  1.71292872e-05  9.99945965e-01
 4.68000000e-01  1.55829916e-05  3.69976732e-06  5.69231700e-02  3.65271083e+03  1.55829916e-05  9.99947162e-01
 4.72000000e-01  1.41762833e-05  3.69977123e-06  5.17845996e-02  3.65271469e+03  1.41762833e-05  9.99948218e-01
 4.76000000e-01  1.28965613e-05  3.69977467e-06  4.71098985e-02  3.65271809e+03  1.28965613e-05  9.99949148e-01
 4.80000000e-01  1.17323625e-05  3.69977769e-06  4.28571921e-02  3.65272106e+03  1.17323625e-05  9.99949962e-01
 4.84000000e-01  1.06732583e-05  3.69978031e-06  3.89883862e-02  3.65272365e+03  1.06732583e-05  9.99950671e-01
 4.88000000e-01  9.70976156e-06  3.69978258e-06  3.54688253e-02  3.65272589e+03  9.70976156e-06  9.99951285e-01
 4.92000000e-01  8.83324163e-06  3.69978453e-06  3.22669823e-02  3.65272781e+03  8.83324163e-06  9.99951811e-01
 4.96000000e-01  8.03584694e-06  3.69978618e-06  2.93541762e-02  3.65272945e+03  8.03584694e-06  9.99952258e-01
 5.00000000e-01  7.31043470e-06  3.69978757e-06  2.67043150e-02  3.65273082e+03  7.31043470e-06  9.99952634e-01
 5.04000000e-01  6.65050689e-06  3.69978872e-06  2.42936622e-02  3.65273195e+03  6.65050689e-06  9.99952944e-01
 5.08000000e-01  6.05015210e-06  3.69978964e-06  2.21006239e-02  3.65273287e+03  6.05015210e-06  9.99953194e-01
 5.12000000e-01  5.50399257e-06  3.69979037e-06  2.01055556e-02  3.65273358e+03  5.50399257e-06  9.99953390e-01
 5.16000000e-01  5.00713596e-06  3.69979091e-06  1.82905862e-02  3.65273412e+03  5.00713596e-06  9.99953537e-01
 5.20000000e-01  4.55513162e-06  3.69979129e-06  1.66394578e-02  3.65273449e+03  4.55513162e-06  9.99953639e-01
 5.24000000e-01  4.14393062e-06  3.69979152e-06  1.51373801e-02  3.65273471e+03  4.14393062e-06  9.99953700e-01
 5.28000000e-01  3.76984957e-06  3.69979161e-06  1.37708980e-02  3.65273480e+03  3.76984957e-06  9.99953724e-01
