# x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
# 10001 13
# 10001 13
 0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00  1.85726789e+06  0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00
 2.44000000e-01  9.88713311e-01  1.68424868e-02  3.11604903e-03  3.68836820e-06  1.83630548e+06  2.07840267e+04  1.13826275e+01  3.64145669e+03  9.88713311e-01  1.11906456e-02  3.11604903e-03  9.96866286e-01
 2.48000000e-01  9.88529349e-01  1.71146046e-02  2.83475695e-03  3.68940768e-06  1.83596382e+06  2.11198264e+04  1.03550945e+01  3.64248295e+03  9.88529349e-01  1.13714487e-02  2.83475695e-03  9.97147229e-01
 2.52000000e-01  9.88345421e-01  1.73865946e-02  2.57885767e-03  3.69035321e-06  1.83562221e+06  2.14554686e+04  9.42031910e+00  3.64341645e+03  9.88345421e-01  1.15521669e-02  2.57885767e-03  9.97402780e-01
 2.56000000e-01  9.88161527e-01  1.76584570e-02  2.34605894e-03  3.69121326e-06  1.83528067e+06  2.17909532e+04  8.56992773e+00  3.64426556e+03  9.88161527e-01  1.17328003e-02  2.34605894e-03  9.97635229e-01
 2.60000000e-01  9.87977667e-01  1.79301918e-02  2.13427543e-03  3.69199556e-06  1.83493919e+06  2.21262803e+04  7.79630293e+00  3.64503791e+03  9.87977667e-01  1.19133489e-02  2.13427543e-03  9.97846663e-01
 2.64000000e-01  9.87793841e-01  1.82017990e-02  1.94161005e-03  3.69270712e-06  1.83459778e+06  2.24614500e+04  7.09251480e+00  3.64574042e+03  9.87793841e-01  1.20938127e-02  1.94161005e-03  9.98038979e-01
 2.68000000e-01  9.87610050e-01  1.84732786e-02  1.76633696e-03  3.69335433e-06  1.83425643e+06  2.27964624e+04  6.45225907e+00  3.64637940e+03  9.87610050e-01  1.22741918e-02  1.76633696e-03  9.98213903e-01
 2.72000000e-01  9.87426293e-01  1.87446308e-02  1.60688613e-03  3.69394300e-06  1.83391515e+06  2.31313174e+04  5.86980052e+00  3.64696059e+03  9.87426293e-01  1.24544863e-02  1.60688613e-03  9.98373005e-01
 2.76000000e-01  9.87242570e-01  1.90158556e-02  1.46182925e-03  3.69447841e-06  1.83357392e+06  2.34660151e+04  5.33992169e+00  3.64748919e+03  9.87242570e-01  1.26346960e-02  1.46182925e-03  9.98517712e-01
 2.80000000e-01  9.87058881e-01  1.92869530e-02  1.32986695e-03  3.69496538e-06  1.83323276e+06  2.38005557e+04  4.85787609e+00  3.64796996e+03  9.87058881e-01  1.28148211e-02  1.32986695e-03  9.98649325e-01
