# time Anum Bnum Aact Bact
# 609 5
# 609 5
 6.41666667e+00  1.15867307e-14  2.90466223e+06  3.14953323e-18  2.94208190e-03
 6.51666667e+00  1.10662495e-15  2.90463681e+06  3.00805477e-19  2.94205615e-03
 6.61666667e+00  1.05691486e-16  2.90461139e+06  2.87293158e-20  2.94203040e-03
 6.71666667e+00  1.00943776e-17  2.90458597e+06  2.74387819e-21  2.94200466e-03
 6.81666667e+00  9.64093358e-19  2.90456055e+06  2.62062193e-22  2.94197891e-03
 6.91666667e+00  9.20785846e-20  2.90453514e+06  2.50290240e-23  2.94195317e-03
 7.01666667e+00  8.79423727e-21  2.90450972e+06  2.39047089e-24  2.94192742e-03
 7.11666667e+00  8.39919614e-22  2.90448430e+06  2.28308985e-25  2.94190167e-03
 7.21666667e+00  8.02190043e-23  2.90445888e+06  2.18053242e-26  2.94187593e-03
 7.31666667e+00  7.66155302e-24  2.90443346e+06  2.08258191e-27  2.94185018e-03
 7.41666667e+00  7.31739257e-25  2.90440805e+06  1.98903139e-28  2.94182444e-03
 7.51666667e+00  6.98869197e-26  2.90438263e+06  1.89968319e-29  2.94179869e-03
 7.61666667e+00  6.67475676e-27  2.90435721e+06  1.81434856e-30  2.94177295e-03
 7.71666667e+00  6.37492365e-28  2.90433180e+06  1.73284720e-31  2.94174721e-03
 7.81666667e+00  6.08855918e-29  2.90430638e+06  1.65500691e-32  2.94172146e-03
 7.91666667e+00  5.81505834e-30  2.90428096e+06  1.58066325e-33  2.94169572e-03
 8.01666667e+00  5.55384327e-31  2.90425555e+06  1.50965914e-34  2.94166997e-03
 8.11666667e+00  5.30436211e-32  2.90423013e+06  1.44184456e-35  2.94164423e-03
 8.21666667e+00  5.06608775e-33  2.90420471e+06  1.37707625e-36  2.94161849e-03
 8.31666667e+00  4.83851679e-34  2.90417930e+06  1.31521736e-37  2.94159274e-03
 8.41666667e+00  4.62116842e-35  2.90415388e+06  1.25613720e-38  2.94156700e-03
 8.51666667e+00  4.41358343e-36  2.90412847e+06  1.19971095e-39  2.94154126e-03
 8.61666667e+00  4.21532326e-37  2.90410305e+06  1.14581938e-40  2.94151552e-03
 8.71666667e+00  4.02596902e-38  2.90407764e+06  1.09434866e-41  2.94148978e-03
 8.81666667e+00  3.84512066e-39  2.90405222e+06  1.04519002e-42  2.94146403e-03
 8.91666667e+00  3.67239609e-40  2.90402681e+06  9.98239607e-44  2.94143829e-03
 9.01666667e+00  3.50743039e-41  2.90400140e+06  9.53398231e-45  2.94141255e-03
 9.11666667e+00  3.34987503e-42  2.90397598e+06  9.10571149e-46  2.94138681e-03
 9.21666667e+00  3.19939712e-43  2.90395057e+06  8.69667879e-47  2.94136107e-03
 9.31666667e+00  3.05567875e-44  2.90392516e+06  8.30602003e-48  2.94133533e-03
 9.41666667e+00  2.91841627e-45  2.90389974e+06  7.93290983e-49  2.94130959e-03
 9.51666667e+00  2.78731968e-46  2.90387433e+06  7.57655992e-50  2.94128385e-03
 9.61666667e+00  2.66211202e-47  2.90384892e+06  7.23621740e-51  2.94125811e-03
 9.71666667e+00  2.54252873e-48  2.90382351e+06  6.91116323e-52  2.94123237e-03
 9.81666667e+00  2.42831719e-49  2.90379809e+06  6.60071064e-53  2.94120663e-03
 9.91666667e+00  2.31923608e-50  2.90377268e+06  6.30420371e-54  2.94118089e-03
 1.00166667e+01  2.21505494e-51  2.90374727e+06  6.02101602e-55  2.94115515e-03
 1.01166667e+01  2.11555366e-52  2.90372186e+06  5.75054924e-56  2.94112941e-03
